2.89625	5.19621	5.45933
2.93035	5.26292	5.48388
2.96517	5.33103	5.51889
3.0007	5.40055	5.55172
3.03698	5.47151	5.59267
3.074	5.54393	5.62014
3.11178	5.61784	5.64058
3.15034	5.69326	5.67752
3.18967	5.77021	5.7198
3.22981	5.84872	5.75801
3.27075	5.92882	5.77959
3.31251	6.01051	5.82947
3.35511	6.09383	5.83949
3.39854	6.17881	5.89644
3.44284	6.26546	5.91858
3.488	6.3538	5.95334
3.53404	6.44387	5.98991
3.58098	6.53569	6.02665
3.62881	6.62927	6.05918
3.67757	6.72464	6.09135
3.72725	6.82183	6.11548
3.77787	6.92086	6.14968
3.82945	7.02175	6.18093
